Provincia,Fecha,Latitud,Longitud,Profundidad,Magnitud,Intensidad,Localización
Almería,13/09/1804,36.7667,-2.8333,0.0,,V,Dalías.AL
Almería,15/09/1804,36.7667,-2.8333,0.0,,V,Dalías.AL
Almería,17/09/1804,36.7667,-2.8333,0.0,,V,Dalías.AL
Almería,23/09/1804,36.7667,-2.8333,0.0,,V-VI,Dalías.AL
Almería,30/09/1804,36.7667,-2.8333,0.0,,V-VI,Dalías.AL
Almería,11/12/1804,36.7667,-2.8333,0.0,,V,Dalías.AL
Almería,22/09/1860,37.2500,-1.8667,0.0,,V,Vera.AL
Almería,10/06/1863,37.3667,-1.9333,0.0,,VI-VII,Huercal-Overa.AL
Almería,10/06/1863,37.3667,-1.9333,0.0,,V,Huercal-Overa.AL
Almería,19/06/1863,37.3667,-1.9333,0.0,,V-VI,Huercal-Overa.AL
Almería,20/06/1863,37.3667,-1.9333,0.0,,V,Huercal-Overa.AL
Almería,27/06/1863,37.3667,-1.9333,0.0,,V,Huercal-Overa.AL
Almería,28/06/1863,37.3667,-1.9333,0.0,,V,Huercal-Overa.AL
Almería,02/07/1863,37.3667,-1.9333,0.0,,V-VI,Huercal-Overa.AL
Almería,09/07/1863,37.3333,-2.5000,0.0,,V-VI,Serón.AL
Almería,14/07/1863,37.2500,-1.8667,0.0,,V,Vera.AL
Almería,21/07/1863,37.3000,-1.9000,0.0,,V,Cuevas de Almanzora.AL
Almería,06/08/1863,37.2500,-1.8667,0.0,,V,Vera.AL
Almería,22/08/1863,37.2500,-1.8667,0.0,,V,Vera.AL
Almería,21/06/1868,36.8333,-2.4667,0.0,,V-VI,Almería
Almería,01/12/1882,37.3833,-1.9500,0.0,,V,Huercal-Overa.AL
Almería,10/07/1884,36.8333,-2.5000,0.0,,V,Almería
Almería,25/05/1885,36.8000,-2.5000,0.0,,V,Almería
Almería,28/11/1885,36.9500,-2.4833,0.0,,V-VI,Gador.AL
Almería,11/08/1891,37.2000,-1.9000,0.0,,V-VI,Vera.AL
Almería,11/06/1894,37.1167,-2.6667,0.0,,VII,Nacimiento.AL
Almería,13/05/1895,37.0000,-1.9000,0.0,,VI-VII,Carboneras.AL
Almería,24/11/1903,37.6000,-2.1000,0.0,,VI,VELEZ RUBIO.AL
Almería,25/11/1903,37.6000,-2.1000,0.0,,V,VELEZ RUBIO.AL
Almería,07/06/1906,37.4000,-2.0000,0.0,,V,HUERCAL-OVERA.AL
Almería,22/05/1909,37.1000,-2.7000,0.0,,V,NACIMIENTO.AL
Almería,14/05/1910,37.0833,-3.0000,0.0,,V,PATERNA DEL RIO.AL
Almería,16/06/1910,36.6667,-3.3667,0.0,,VIII,ADRA.AL
Almería,16/06/1910,36.6667,-3.3667,0.0,,VI,ADRA.AL
Almería,16/06/1910,36.6667,-3.3667,0.0,,VII,ADRA.AL
Almería,16/06/1910,36.6667,-3.3667,0.0,,V,ADRA.AL
Almería,16/06/1910,36.6667,-3.3667,0.0,,V,ADRA.AL
Almería,17/06/1910,36.6667,-3.3667,0.0,,V,ADRA.AL
Almería,11/07/1910,36.6667,-3.3667,0.0,,V,ADRA.AL
Almería,11/07/1910,36.6667,-3.3667,0.0,,VI,ADRA.AL
Almería,22/04/1912,37.1333,-2.7167,0.0,,VII,SE DOÑA MARÍA OCAÑA.AL
Almería,04/07/1913,36.9667,-2.5833,0.0,,VI,ALICUN.AL
Almería,28/05/1914,37.4000,-1.7000,0.0,,V,PULPI.AL
Almería,24/09/1918,36.8333,-2.4667,0.0,,V,ALMERIA
Almería,06/05/1920,37.4000,-2.2000,0.0,,V,CANTORIA.AL
Almería,17/03/1926,37.0000,-2.6000,0.0,,VI,ALSODUX.AL
Almería,14/03/1927,37.3000,-1.8500,0.0,,V,CUEVAS DE VERA.AL
Almería,29/11/1929,37.2000,-1.9167,0.0,,V,LOS GALLARDOS.AL
Almería,06/03/1930,37.2333,-1.8667,0.0,,V,VERA.AL
Almería,06/08/1930,37.3667,-2.1500,0.0,3.3,VI,ALBOX.AL
Almería,16/09/1930,36.9667,-2.2000,0.0,3.4,V,NIJAR.AL
Almería,21/07/1931,37.1667,-1.9333,0.0,,V,LOS GALLARDOS.AL
Almería,05/03/1932,37.4167,-2.4500,0.0,4.8,VII,LUCAR.AL
Almería,05/03/1932,37.4167,-2.4500,0.0,4.0,,LUCAR.AL
Almería,15/11/1935,37.3333,-2.4500,0.0,4.1,IV,TIJOLA.AL
Almería,20/07/1937,36.8333,-2.4667,0.0,4.1,IV,ALMERIA
Almería,27/11/1940,37.2333,-1.9167,0.0,3.1,VI,VERA.AL
Almería,06/05/1943,37.3333,-1.9500,0.0,2.9,V,HUERCAL-OVERA.AL
Almería,27/10/1943,37.0000,-2.7167,0.0,3.5,V,CANJAYAR.AL
Almería,16/02/1944,37.3667,-2.3833,0.0,4.1,V,PURCHENA.AL
Almería,29/11/1946,36.9667,-2.6500,0.0,3.8,V,ROQUETAS DE MAR.AL
Almería,09/06/1947,37.0500,-2.6833,0.0,4.0,V,ALBOLODUY.AL
Almería,26/12/1947,37.3833,-2.4000,0.0,3.8,V,LUCAR.AL
Almería,31/03/1949,37.0000,-2.3000,0.0,3.3,V,SIERRA ALHAMILLA.AL
Almería,31/10/1949,37.3833,-1.9500,0.0,3.5,V,HUERCAL-OVERA.AL
Almería,22/03/1950,36.8833,-2.5667,0.0,3.9,V,ENIX.AL
Almería,13/06/1950,37.4500,-1.9500,0.0,4.0,,HUERCAL-OVERA.AL
Almería,01/07/1950,37.1000,-2.5333,0.0,3.8,VI,GERGAL.AL
Almería,11/02/1951,37.3000,-2.2000,0.0,3.1,IV,CANTORIA.AL
Almería,06/06/1951,37.3500,-1.9000,0.0,3.2,IV,HUERCAL-OVERA.AL
Almería,02/02/1952,37.1150,-2.1283,5.0,4.1,V,NW SORBAS.AL
Almería,08/04/1953,37.4000,-2.1500,0.0,3.7,IV,ALBOX.AL
Almería,14/11/1953,37.4000,-2.1500,0.0,3.0,IV,ALBOX.AL
Almería,11/01/1954,36.9000,-2.7000,0.0,4.2,III,SIERRA GADOR.AL
Almería,27/11/1955,37.3017,-2.4583,5.0,4.1,VI,SW BAYARQUE.AL
Almería,27/11/1955,37.4167,-2.4583,5.0,3.7,III,NW LÚCAR.AL
Almería,10/05/1956,37.2950,-2.2700,5.0,,V,N CHERCOS.AL
Almería,14/08/1956,37.0817,-2.0933,5.0,4.2,IV,SE SORBAS.AL
Almería,28/12/1956,36.7483,-2.7100,5.0,3.8,V,"W MOJONERA, LA.AL"
Almería,27/08/1957,36.9667,-2.2000,0.0,3.1,IV,NIJAR.AL
Almería,07/06/1958,36.7017,-2.9333,5.0,4.0,V,SE ADRA.AL
Almería,30/08/1959,36.8533,-2.0983,90.0,4.5,,SE NÍJAR.AL
Almería,10/10/1960,36.7633,-2.4717,5.0,4.0,III,S ALMERÍA.AL
Almería,21/10/1960,37.4050,-2.4583,5.0,3.6,IV,W LÚCAR.AL
Almería,26/12/1960,37.3500,-2.2000,0.0,3.4,IV,CANTORIA.AL
Almería,11/02/1962,37.2333,-2.1067,5.0,4.8,IV,NW LUBRÍN.AL
Almería,02/06/1962,37.1233,-2.2333,5.0,3.5,,SW ULEILA DEL CAMPO.AL
Almería,27/06/1963,37.3500,-2.3000,0.0,3.0,IV,OLULA DEL RIO.AL
Almería,27/06/1964,37.5217,-2.2750,14.0,3.7,III,NE ORIA.AL
Almería,13/07/1964,37.0600,-2.0200,5.0,4.0,V,SE SORBAS.AL
Almería,02/11/1964,36.7400,-2.6600,5.0,3.6,III,"SE MOJONERA, LA.AL"
Almería,05/04/1965,37.5600,-2.3083,5.0,3.5,III,SW CHIRIVEL.AL
Almería,06/04/1965,37.5067,-2.1417,27.0,4.2,III,NW TABERNO.AL
Almería,20/07/1966,36.8000,-2.7000,0.0,3.6,,FELIX.AL
Almería,01/09/1966,37.4367,-1.8067,5.0,3.5,,NW PULPÍ.AL
Almería,04/01/1968,37.5983,-2.1233,5.0,4.0,,SW VÉLEZ-RUBIO.AL
Almería,20/07/1970,36.7000,-2.5000,0.0,3.6,,S ALMERIA
Almería,16/03/1972,37.4200,-2.2450,5.0,4.8,VII,NW PARTALOA.AL
Almería,26/10/1972,37.4483,-1.9117,9.0,3.6,,NE HUÉRCAL-OVERA.AL
Almería,18/03/1975,36.7483,-2.7050,10.0,3.8,III,"SW MOJONERA, LA.AL"
Almería,19/09/1979,36.8533,-2.4583,22.0,3.6,,NE ALMERÍA.AL
Almería,18/04/1980,37.4067,-2.5083,20.0,3.8,,N SERÓN.AL
Almería,14/05/1980,37.3417,-2.1583,5.0,3.6,,SE CANTORIA.AL
Almería,27/09/1980,36.7800,-3.1000,5.0,4.3,IV,NW ADRA.AL
Almería,22/01/1981,37.0483,-2.6517,5.0,4.0,V,NW ALBOLODUY.AL
Almería,12/09/1984,37.0050,-2.2867,5.0,4.1,IV,SW TURRILLAS.AL
Almería,13/09/1984,36.8533,-2.3317,18.0,3.7,,SE VIATOR.AL
Almería,13/09/1984,37.0450,-2.3983,5.0,4.8,,SW TABERNAS.AL
Almería,13/09/1984,36.8533,-2.3600,19.0,4.2,,SE VIATOR.AL
Almería,13/09/1984,36.9817,-2.3417,9.0,5.0,V,SE TABERNAS.AL
Almería,13/09/1984,36.9750,-2.3483,10.0,4.4,,SE TABERNAS.AL
Almería,29/09/1984,37.3333,-2.6333,5.0,3.5,,W ALCÓNTAR.AL
Almería,08/03/1985,36.6483,-3.0783,5.0,3.2,IV,SW ADRA.AL
Almería,29/07/1987,37.2150,-2.3333,5.0,4.2,V,NE SENÉS.AL
Almería,21/02/1990,37.4100,-2.2500,2.0,3.2,IV,W PARTALOA.AL
Almería,05/04/1993,37.3517,-2.1483,3.0,3.0,IV,E CANTORIA.AL
Almería,29/07/1993,37.0200,-2.4500,2.0,3.2,IV,SW TABERNAS.AL
Almería,23/12/1993,36.7800,-2.9367,8.0,5.0,VI-VII,S BERJA.AL
Almería,23/12/1993,36.7383,-2.9850,2.0,3.8,III-IV,SE ADRA.AL
Almería,24/12/1993,36.7083,-3.0000,3.0,3.6,III-IV,SE ADRA.AL
Almería,03/01/1994,36.7583,-2.9250,2.0,3.8,V,E ADRA.AL
Almería,16/01/1994,36.6800,-2.8867,2.0,3.5,II-III,"SW EJIDO, EL.AL"
Almería,26/01/1994,36.6433,-2.8350,2.0,3.7,III-IV,"S EJIDO, EL.AL"
Almería,29/03/1994,36.6100,-2.8200,2.0,3.4,IV,"S EJIDO, EL.AL"
Almería,08/04/1994,37.3600,-1.9983,2.0,3.9,IV-V,NE ZURGENA.AL
Almería,15/04/1994,37.2617,-1.9267,3.0,3.5,III,NW ANTAS.AL
Almería,19/04/1994,37.3083,-1.9467,5.0,3.6,IV,W CUEVAS DEL ALMANZORA.AL
Almería,08/11/1994,36.9167,-2.3217,6.0,4.0,III-IV,E VIATOR.AL
Almería,18/03/1995,37.0683,-2.1333,1.0,3.9,II-III,SW SORBAS.AL
Almería,03/06/1995,36.9717,-2.2050,5.0,3.5,III,N NÍJAR.AL
Almería,07/06/1995,36.9283,-2.1767,7.0,2.6,IV,SE NÍJAR.AL
Almería,18/11/1995,36.9150,-2.5300,3.0,4.0,IV,SW GÁDOR.AL
Almería,27/01/1996,37.8683,-2.2450,1.0,3.7,,NW MARÍA.AL
Almería,24/07/1996,37.3567,-2.3067,1.0,3.7,III,W OLULA DEL RÍO.AL
Almería,22/10/1996,37.4750,-1.8700,1.0,3.9,V,NE HUÉRCAL-OVERA.AL
Almería,16/10/1998,36.9441,-2.6444,0.0,3.5,IV,SW ALICÚN.AL
Almería,14/06/1999,37.3955,-2.1454,0.0,3.6,IV-V,N ALBOX.AL
Almería,26/07/2000,36.7529,-3.0233,0.6,3.2,IV,NW ADRA.AL
Almería,19/09/2001,36.8950,-2.0669,0.0,3.7,IV,SE NÍJAR.AL
Almería,04/02/2002,37.0931,-2.5379,0.8,4.6,V,S GÉRGAL.AL
Almería,14/07/2003,37.3573,-2.4477,0.0,2.7,IV,NW TÍJOLA.AL
Almería,06/09/2005,36.9931,-2.4393,0.0,3.3,IV,NE RIOJA.AL
Almería,03/09/2007,37.2902,-1.8393,11.4,3.1,IV,E CUEVAS DEL ALMANZORA.AL
Almería,30/09/2007,36.8842,-2.1340,4.4,2.8,IV,SE NÍJAR.AL
Almería,06/02/2008,36.8928,-2.1944,10.0,4.3,V,S NÍJAR.AL
Almería,21/07/2010,36.8336,-2.3742,2.2,3.1,IV,SE VIATOR.AL
Almería,04/11/2010,36.7013,-2.6467,4.9,4.1,V,SE LA MOJONERA.AL
Almería,04/11/2010,36.6856,-2.6511,2.8,3.6,V,SE LA MOJONERA.AL
Almería,07/04/2011,37.4972,-2.4415,10.5,3.6,IV,NW LÚCAR.AL
Almería,24/10/2011,37.3106,-1.9376,11.2,3.7,IV,W CUEVAS DEL ALMANZORA.AL
Almería,07/06/2012,37.3586,-2.0866,0.0,3.5,IV,NW ARBOLEAS.AL
Almería,29/10/2015,37.3592,-2.1183,11.0,3.1,IV,W ARBOLEAS.AL
Almería,09/05/2017,36.9220,-2.3535,12.0,3.7,III,NE VIATOR.AL
Almería,23/12/2017,36.9117,-2.4279,11.0,3.6,III,SE PECHINA.AL
Almería,26/02/2019,37.3608,-1.9793,0.0,3.6,III,SW HUÉRCAL-OVERA.AL
Almería,29/06/2019,37.3874,-2.6097,2.0,4.2,IV,N ALCÓNTAR.AL
Almería,01/01/2020,36.9558,-2.3569,1.0,3.7,IV,NE PECHINA.AL
Almería,16/09/2022,37.7923,-2.0946,0.0,3.7,III,NE MARÍA.AL
Almería,31/12/2022,37.1063,-1.8990,0.0,4.0,IV,S TURRE.AL
Almería,15/10/2023,37.0727,-2.3443,0.0,3.4,IV,NE TABERNAS.AL
Almería,02/09/2024,36.7941,-2.9714,0.0,3.7,III,SW BERJA.AL
Araba/Álava,27/12/1847,42.9667,-2.9833,0.0,,IV-V,Delika.VI
Araba/Álava,18/06/1915,42.6667,-2.3333,0.0,,IV,STA.CRUZ DE CAMPEZO.VI
Araba/Álava,27/02/1916,42.7333,-2.9167,0.0,,V,VILLABEZANA.VI
Araba/Álava,13/02/1929,42.8500,-2.3833,0.0,,V,SALVATIERRA.VI
Araba/Álava,19/03/1929,42.8500,-2.6667,0.0,,III,VITORIA
Araba/Álava,31/07/1965,42.8700,-2.4600,0.0,3.8,,NE AZILU/ACILU.VI
Araba/Álava,22/11/1985,42.8967,-3.0350,5.0,2.8,,NE VILLANUEVA DE VALDEGOVÍA.VI
Araba/Álava,20/04/1991,42.8867,-3.0000,3.0,3.1,,NE VILLANUEVA DE VALDEGOVÍA.VI
Araba/Álava,12/10/1992,42.8433,-2.3950,6.0,3.0,,SW SALVATIERRA/AGURAIN.VI
Araba/Álava,30/03/1996,43.0217,-2.6167,43.0,3.2,,NE LEGUTIANO.VI
Araba/Álava,16/07/1996,42.8350,-2.8383,3.0,3.0,,NW NANCLARES DE LA OCA/LANGRAIZ OKA.VI
Araba/Álava,01/09/1996,42.8050,-2.8633,3.0,2.6,,E POBES.VI
Araba/Álava,08/05/1997,42.8033,-2.4317,3.0,2.8,,SE AZILU/ACILU.VI
Araba/Álava,19/08/1997,43.1483,-3.1400,3.0,3.5,,NW ARTZINIEGA.VI
Araba/Álava,15/10/2000,42.8067,-2.8642,9.2,2.5,,E POBES.VI
Araba/Álava,26/02/2007,42.7854,-2.9196,14.2,2.8,III,SW POBES.VI
Asturias,12/11/1843,43.5000,-5.6667,0.0,,III-IV,Gijón.O
Asturias,10/09/1877,43.5667,-6.1500,0.0,,IV,Cudillero.O
Asturias,03/05/1909,43.3333,-6.4167,0.0,,IV,TINEO.O
Asturias,02/01/1915,43.2000,-6.3000,0.0,,VI,STA.MARIA GENESTAZA.O
Asturias,18/08/1930,43.3333,-6.4167,0.0,,III,CANGAS DE TINEO.O
Asturias,04/04/1950,43.3000,-6.0000,0.0,4.6,VI,TEVERGA.O
Asturias,24/12/1974,43.0667,-6.8683,14.0,3.7,,N SAN ANTOLÍN.O
Asturias,01/08/1975,43.2000,-5.2117,5.0,3.5,,W BELEÑO.O
Asturias,26/11/1976,43.3300,-5.2400,0.0,3.4,,SW ARRIONDAS.O
Asturias,20/04/1983,43.5083,-5.2850,16.0,3.9,,NW COLUNGA.O
Asturias,24/10/1991,43.0917,-6.6883,8.0,2.8,,SW CANGAS DEL NARCEA.O
Asturias,16/11/1993,43.2367,-5.3367,5.0,2.9,,N CAMPO DE CASO.O
Asturias,24/01/1994,43.1983,-6.5167,15.0,3.0,,NE CANGAS DEL NARCEA.O
Asturias,16/06/1994,43.4917,-6.6650,4.0,3.3,,NE VILLAYÓN.O
Asturias,21/11/1994,43.3417,-7.0550,2.0,3.1,II-III,SE TARAMUNDI.O
Asturias,28/01/1995,43.0500,-6.8017,0.0,3.1,,E SAN ANTOLÍN.O
Asturias,28/01/1995,43.0667,-6.7533,6.0,3.4,II,E SAN ANTOLÍN.O
Asturias,11/03/1995,43.1917,-5.8783,5.0,3.2,,"S VEGA, LA.O"
Asturias,10/09/1997,43.1000,-6.4833,3.0,2.9,,SE CANGAS DEL NARCEA.O
Asturias,01/03/1998,43.1128,-6.5643,22.4,2.7,,S CANGAS DEL NARCEA.O
Asturias,28/05/1999,43.1277,-6.3479,1.3,2.5,,NW POLA DE SOMIEDO.O
Asturias,19/02/2001,43.2726,-5.8245,0.9,2.8,II,NW MIERES DEL CAMINO/MIERES DEL CAMÍN.O
Asturias,16/11/2001,43.0896,-6.4732,10.8,3.1,III,SE CANGAS DEL NARCEA.O
Asturias,27/02/2008,43.4266,-7.0125,11.0,2.6,,SE VEGADEO.O
Asturias,18/08/2010,43.1577,-5.2906,11.2,2.8,,SE CAMPO DE CASO.O
Asturias,23/09/2010,43.1598,-5.3206,12.9,3.0,II,SE CAMPO DE CASO.O
Asturias,29/07/2011,43.4540,-7.0672,10.6,3.1,III,SW VEGADEO.O
Asturias,06/10/2013,43.0310,-6.5669,21.0,2.5,,N DEGAÑA.O
Asturias,29/07/2014,43.1277,-5.2776,10.0,2.6,,SE CAMPO DE CASO.O
Asturias,06/04/2018,43.0041,-6.6353,12.0,2.5,,NW DEGAÑA.O
Asturias,09/04/2019,43.5738,-5.6513,10.0,2.5,,N GIJÓN.O
Asturias,09/10/2020,43.1138,-6.5249,0.0,2.6,II,SE CANGAS DEL NARCEA.O
Asturias,29/11/2021,43.0061,-6.5785,4.0,2.8,III,N DEGAÑA.O
Asturias,11/03/2022,43.0923,-5.3449,1.0,2.5,,S CASO.O
Asturias,27/03/2022,43.3436,-6.8556,5.0,2.2,II,NE ILLANO.O
Asturias,27/03/2022,43.3614,-6.8622,0.0,3.5,III-IV,N ILLANO.O
Asturias,19/05/2023,42.9162,-6.7224,10.0,3.0,,W DEGAÑA.O
Asturias,07/05/2024,43.2774,-6.5859,3.0,2.7,II,E ALLANDE.O
Asturias,11/10/2024,43.0673,-6.8805,0.0,2.5,,N IBIAS.O
Ávila,18/01/2001,41.1172,-5.0644,12.3,2.2,,W BLASCONUÑO DE MATACABRAS.AV
Ávila,27/09/2001,40.6938,-4.5718,0.0,2.1,,SE BERROCALEJO DE ARAGONA.AV
Ávila,22/09/2005,40.8149,-4.5866,5.4,1.9,,E SANTO DOMINGO DE LAS POSADAS.AV
Ávila,02/06/2006,40.4337,-5.6364,0.0,1.8,,NE NEILA DE SAN MIGUEL.AV
Ávila,08/06/2006,40.4471,-5.6388,11.3,2.0,,NW MEDINILLA.AV
Ávila,27/07/2008,40.4641,-4.3843,0.0,1.6,,SE EL HOYO DE PINARES.AV
Ávila,18/03/2009,40.4393,-5.6457,11.5,2.2,,NE NEILA DE SAN MIGUEL.AV
Ávila,03/11/2009,40.5607,-4.7065,0.0,1.4,,E RIOFRÍO.AV
Ávila,16/10/2010,41.0774,-5.0475,9.7,1.3,,E HORCAJO DE LAS TORRES.AV
Ávila,06/02/2018,40.3389,-5.5805,12.0,1.9,,N UMBRÍAS.AV
Ávila,18/06/2021,40.6244,-4.5045,6.0,2.0,,NE HERRADÓN DE PINARES.AV
Badajoz,13/04/1857,38.6833,-7.1000,0.0,,V-VI,Olivenza.BA
Badajoz,15/07/1858,38.8833,-6.9667,0.0,,III-IV,Badajoz
Badajoz,06/03/1898,38.6833,-6.4000,0.0,,III,Almendralejo.BA
Badajoz,06/03/1898,38.6833,-6.4000,0.0,,III-IV,Almendralejo.BA
Badajoz,05/10/1925,38.8833,-6.9667,0.0,,IV,BADAJOZ
Badajoz,07/06/1927,38.3167,-6.7667,0.0,,III,JEREZ CABALLEROS.BA
Badajoz,04/07/1936,38.0000,-6.7833,0.0,,II,SALVALEON.BA
Badajoz,13/08/1939,38.5833,-6.8333,0.0,3.2,,BARCARROTA.BA
Badajoz,28/08/1944,38.8500,-6.4500,0.0,,V,ARROYO DE S.SERVAN.BA
Badajoz,24/10/1946,38.2167,-6.8167,0.0,,IV,HIGUERA LA REAL.BA
Badajoz,15/05/1947,38.2333,-6.0167,0.0,,III,LLERENA.BA
Badajoz,20/03/1962,38.6300,-6.2933,5.0,3.7,,NE VILLAFRANCA DE LOS BARROS.BA
